drug_id,cell_line,gene_symbol,log2fc,pvalue
Cisplatin,HT29,GENE001,0.42851436840961443,0.30992780948377463
Cisplatin,HT29,GENE002,0.6536944102521135,0.27009368047855087
Cisplatin,HT29,GENE003,-0.23738785392373282,0.39993812846486915
Cisplatin,HT29,GENE004,0.2614370099273487,0.3785490907001717
Cisplatin,HT29,GENE005,-0.7014577612474823,0.22824120616822346
Cisplatin,HT29,GENE006,-0.20784216514355577,0.38990604640936366
Cisplatin,HT29,GENE007,0.18491722065399452,0.41733622454348174
Cisplatin,HT29,GENE008,0.942611963399084,0.20038927759987243
Cisplatin,HT29,GENE009,-0.04148645282580685,0.5088935387542349
Cisplatin,HT29,GENE010,0.743408731485104,0.2184754172305488
Cisplatin,HT29,GENE011,0.5674119529968745,0.27220011877385253
Cisplatin,HT29,GENE012,-0.3143114082814776,0.35766474126421943
Cisplatin,HT29,GENE013,-1.2591191549099219,0.13467498594553054
Cisplatin,HT29,GENE014,-1.19697053317204,0.1548019158695992
Cisplatin,HT29,GENE015,0.4580472010085729,0.30758988969903095
Cisplatin,HT29,GENE016,-1.6730748868536118,0.08267318007514662
Cisplatin,HT29,GENE017,1.4881916777309694,0.09648823916424581
Cisplatin,HT29,GENE018,0.42388060567183933,0.32782822333756306
Cisplatin,HT29,GENE019,0.030712446938306538,0.4970912598570391
Cisplatin,HT29,GENE020,-0.40937116293075243,0.3250870979523327
Cisplatin,HT29,GENE021,0.30935131095356494,0.36725083630141847
Cisplatin,HT29,GENE022,0.5565072219678175,0.28529138140518273
Cisplatin,HT29,GENE023,0.38368608061323783,0.32477432640212267
Cisplatin,HT29,GENE024,0.41658568521045414,0.31834076302990527
Cisplatin,HT29,GENE025,-0.5428711604834652,0.2612539530626385
Cisplatin,HT29,GENE026,-0.2636766217301076,0.3730779528593938
Cisplatin,HT29,GENE027,0.10131079792797487,0.45984612394157376
Cisplatin,HT29,GENE028,0.6800560052534063,0.2515008182107519
Cisplatin,HT29,GENE029,-0.39442162430025596,0.33477346918507644
Cisplatin,HT29,GENE030,0.6498201871547353,0.2324631281957436
Cisplatin,HT29,GENE031,-0.8526444673070427,0.20140241040630422
Cisplatin,HT29,GENE032,0.576516707756474,0.27146203396748636
Cisplatin,HT29,GENE033,0.5254085304183517,0.28727068691597313
Cisplatin,HT29,GENE034,0.9600308397832785,0.15884396822935765
Cisplatin,HT29,GENE035,0.4541397798914942,0.3284078244459183
Cisplatin,HT29,GENE036,0.14472390734869126,0.4693684533825215
Cisplatin,HT29,GENE037,-0.18660908968833212,0.42664855468984175
Cisplatin,HT29,GENE038,-0.24272681069284643,0.385450211239299
Cisplatin,HT29,GENE039,-0.045958411034738036,0.4875537855027424
Cisplatin,HT29,GENE040,-0.21892308955634038,0.3976713561174359
Cisplatin,HT29,GENE041,0.3091884602533499,0.3514872575562609
Cisplatin,HT29,GENE042,2.2549799621034943,0.04713336653558501
Cisplatin,HT29,GENE043,-1.9950948015612004,0.055227156241340114
Cisplatin,HT29,GENE044,-1.542245280500724,0.09300438209699288
Cisplatin,HT29,GENE045,0.41804224884440255,0.31913720481177715
Cisplatin,HT29,GENE046,-0.31666693517034095,0.36101988344766195
Cisplatin,HT29,GENE047,0.2598915732495698,0.3675800256785575
Cisplatin,HT29,GENE048,-0.247607094450411,0.3838829097051452
Cisplatin,HT29,GENE049,0.5077501336283252,0.3008602924414737
Cisplatin,HT29,GENE050,0.45058993275571096,0.3085571770863119
Cisplatin,HT29,GENE051,0.2952011791091931,0.39146781486243254
Cisplatin,HT29,GENE052,1.1056935153892737,0.17497357207570502
Cisplatin,HT29,GENE053,1.1058651751981066,0.17950543774189814
Cisplatin,HT29,GENE054,0.5140808696330956,0.29776569834103883
Cisplatin,HT29,GENE055,0.007535609641106054,0.5057433456115873
Cisplatin,HT29,GENE056,-2.204757179914659,0.05695619557196693
Cisplatin,HT29,GENE057,-0.5678512898189537,0.28430519340219373
Cisplatin,HT29,GENE058,-0.2523461076716919,0.39778475523987405
Cisplatin,HT29,GENE059,0.5129671036252829,0.30904836358773596
Cisplatin,HT29,GENE060,0.1655677183385858,0.4290747538647293
Cisplatin,HT29,GENE061,0.8939353575018285,0.1914130845888976
Cisplatin,HT29,GENE062,-0.9621779646990943,0.19254343774941834
Cisplatin,HT29,GENE063,0.9595863214307678,0.16020789676218053
Cisplatin,HT29,GENE064,0.49480227137867266,0.3116878698359015
Cisplatin,HT29,GENE065,-0.1526191361262006,0.4620812923461428
Cisplatin,HT29,GENE066,-0.09008268686454116,0.4617017189482852
Cisplatin,HT29,GENE067,-0.11316720819533803,0.47453756582720463
Cisplatin,HT29,GENE068,0.057063037179550274,0.4732593964964983
Cisplatin,HT29,GENE069,0.15692151595228368,0.46195507639213423
Cisplatin,HT29,GENE070,0.9489429188420911,0.161958366567625
Cisplatin,HT29,GENE071,-1.8458751301783451,0.09853390159135422
Cisplatin,HT29,GENE072,0.4424692405968809,0.30059207648751674
Cisplatin,HT29,GENE073,1.1881279016298956,0.1446152692038918
Cisplatin,HT29,GENE074,-0.815602763595834,0.22650472697596566
Cisplatin,HT29,GENE075,-0.4484038885295188,0.2949965416755503
Cisplatin,HT29,GENE076,0.533418477820959,0.30898463991468345
Cisplatin,HT29,GENE077,-1.6155712302337537,0.10197186114665333
Cisplatin,HT29,GENE078,0.4857429991340508,0.28621103230946293
Cisplatin,HT29,GENE079,0.15417581038307945,0.45810296505115944
Cisplatin,HT29,GENE080,-0.4258997585193119,0.30328619003099494
Cisplatin,HT29,GENE081,0.07784262847881426,0.46632006119681696
Cisplatin,HT29,GENE082,-0.4674739187339886,0.3159189062048639
Cisplatin,HT29,GENE083,-0.1698027515959205,0.43510645531534137
Cisplatin,HT29,GENE084,-0.12638582982894989,0.4727486629955908
Cisplatin,HT29,GENE085,0.47750674505602964,0.29523017923656536
Cisplatin,HT29,GENE086,0.2773455242449394,0.4027504699707307
Cisplatin,HT29,GENE087,0.5104529417624433,0.2945440774591203
Cisplatin,HT29,GENE088,-0.17808520465100136,0.4171872885501284
Cisplatin,HT29,GENE089,0.22673820232203407,0.384844945612427
Cisplatin,HT29,GENE090,-2.4489971936892188,0.04324593285961867
Cisplatin,HT29,GENE091,-1.2207048337738353,0.1560390401742731
Cisplatin,HT29,GENE092,0.8364313185062479,0.18530771771400303
Cisplatin,HT29,GENE093,-0.10484957710660814,0.48654049273249866
Cisplatin,HT29,GENE094,0.26576518153412965,0.36882407269786305
Cisplatin,HT29,GENE095,0.2527596829498617,0.3870940459214789
Cisplatin,HT29,GENE096,0.7768984732199807,0.2007850567403761
Cisplatin,HT29,GENE097,-0.17038432471202916,0.43260729250107044
Cisplatin,HT29,GENE098,0.03768362002013145,0.5081038571430398
Cisplatin,HT29,GENE099,-0.42735532630353,0.3164576370614827
Cisplatin,HT29,GENE100,-0.5772486134465595,0.28669137188539295
Cisplatin,HT29,GENE101,0.3317934795995477,0.36736475652160694
Cisplatin,HT29,GENE102,-0.33984566462931404,0.3437688358381289
Cisplatin,HT29,GENE103,-0.31537243338176585,0.38355423260974514
Cisplatin,HT29,GENE104,-1.6707892291320623,0.09075596453726172
Cisplatin,HT29,GENE105,0.9176262291655619,0.1789954158836068
Cisplatin,HT29,GENE106,0.0827952524187349,0.47263151188859215
Cisplatin,HT29,GENE107,-1.0182891494176716,0.19617131470103205
Cisplatin,HT29,GENE108,0.02587167410448607,0.5209996624812668
Cisplatin,HT29,GENE109,0.8243929828649762,0.20929585181750524
Cisplatin,HT29,GENE110,-0.06927870821548991,0.46097497359671746
Cisplatin,HT29,GENE111,1.089602555954385,0.18430497640119656
Cisplatin,HT29,GENE112,1.980552169461852,0.051337723583088225
Cisplatin,HT29,GENE113,1.4086966426421523,0.10379793378005639
Cisplatin,HT29,GENE114,-0.5281694332894225,0.3027437211359004
Cisplatin,HT29,GENE115,-0.7554728836700354,0.22664372309143427
Cisplatin,HT29,GENE116,0.038066776919889155,0.47771783540830787
Cisplatin,HT29,GENE117,-0.3823223088313939,0.34733061011971456
Cisplatin,HT29,GENE118,-0.31255630893552055,0.384753307214469
Cisplatin,HT29,GENE119,-0.47837303828864247,0.2873949848495497
Cisplatin,HT29,GENE120,-0.9753484472100538,0.1627599173627577
Cisplatin,HT29,GENE121,-0.45720820105610505,0.2989669613953907
Cisplatin,HT29,GENE122,0.07864953608009523,0.4667025647359779
Cisplatin,HT29,GENE123,-0.29458021946533147,0.37610285686456063
Cisplatin,HT29,GENE124,1.8833795274774146,0.06779539235620569
Cisplatin,HT29,GENE125,0.20783671501447173,0.3962084479889324
Cisplatin,HT29,GENE126,-1.6565591901095285,0.09610509709559197
Cisplatin,HT29,GENE127,0.30528214919462643,0.38340933533120813
Cisplatin,HT29,GENE128,-0.24920716090373157,0.3845831270750821
Cisplatin,HT29,GENE129,-0.407493442155055,0.3403854495168283
Cisplatin,HT29,GENE130,-1.0879840245566168,0.14744625883874654
Cisplatin,HT29,GENE131,-0.3543496821141364,0.35543657817777696
Cisplatin,HT29,GENE132,0.27136483561179314,0.36407731404388916
Cisplatin,HT29,GENE133,-0.393339777720956,0.32014523398268663
Cisplatin,HT29,GENE134,0.24142161564236755,0.3745422006359537
Cisplatin,HT29,GENE135,0.18637073506756843,0.40569301614008924
Cisplatin,HT29,GENE136,0.19270646105678366,0.42980706597591045
Cisplatin,HT29,GENE137,0.023800672271814708,0.5046284335600102
Cisplatin,HT29,GENE138,-0.06497208749927287,0.48063536448918165
Cisplatin,HT29,GENE139,-0.06622345072329401,0.49749423228291195
Cisplatin,HT29,GENE140,-0.023741582309226253,0.5294201117199038
Cisplatin,HT29,GENE141,0.08487953239361112,0.46092049557265896
Cisplatin,HT29,GENE142,-0.29065327310575867,0.35477658115946353
Cisplatin,HT29,GENE143,-0.034096651367809316,0.5271186933403388
Cisplatin,HT29,GENE144,0.0656339958641294,0.4884034015879771
Cisplatin,HT29,GENE145,0.683508441121825,0.2576072892304096
Cisplatin,HT29,GENE146,0.5996187783046194,0.2677379087619723
Cisplatin,HT29,GENE147,-0.3625410863862954,0.355512247818247
Cisplatin,HT29,GENE148,-0.016416103623653637,0.5111669527342483
Cisplatin,HT29,GENE149,0.26602184879867297,0.4086430262795173
Cisplatin,HT29,GENE150,0.7926589419677059,0.20515989977656487
Cisplatin,HT29,GENE151,0.27672350862540973,0.4045488104990946
Cisplatin,HT29,GENE152,-0.6916053648666788,0.2655513624840979
Cisplatin,HT29,GENE153,0.06686486186176968,0.5018238485858131
Cisplatin,HT29,GENE154,0.6189767657445276,0.28056272941879334
Cisplatin,HT29,GENE155,-1.0100757245888818,0.1715588829010722
Cisplatin,HT29,GENE156,-0.4109563882089481,0.33799030148741366
Cisplatin,HT29,GENE157,0.6322381047735339,0.27934037620612684
Cisplatin,HT29,GENE158,-0.3054204446781414,0.36069205710167307
Cisplatin,HT29,GENE159,0.05034650799700477,0.5145949486893722
Cisplatin,HT29,GENE160,0.19075622550053994,0.4028968858542902
Cisplatin,HeLa,TP53,-0.40919512736349356,0.321137693729656
Cisplatin,HeLa,EGFR,-0.5681350947343783,0.26145558868222013
Cisplatin,HeLa,MYC,-0.11464069102870562,0.483893693133058
Cisplatin,HeLa,BRAF,0.7866450293638352,0.22183450903094945
Cisplatin,HeLa,KRAS,0.12280428030757738,0.48116666485125736
Cisplatin,HeLa,PIK3CA,0.07861638284449561,0.4712585021594256
Cisplatin,HeLa,PTEN,0.9828461482771439,0.1678611927108804
Cisplatin,HeLa,MAPK1,-0.8509406722581321,0.18521116552587566
Cisplatin,HeLa,AKT1,0.04628052700703998,0.4808175039461151
Cisplatin,HeLa,STAT3,-0.9679902016074129,0.15859774919457353
Cisplatin,HeLa,CDK1,0.11208538308395571,0.45983373362791874
Cisplatin,HeLa,CDKN1A,0.2359457493350672,0.4059732750328915
Cisplatin,HeLa,RB1,0.5295549091818345,0.2896562357792621
Cisplatin,HeLa,NFkB1,0.6878701934380831,0.2555015216442079
Cisplatin,HeLa,ERBB2,-0.26971303072969005,0.38893304006871454
Cisplatin,HeLa,MTOR,1.7161015883789843,0.09589894376888898
Cisplatin,HeLa,JUN,0.32927053310372834,0.37602905321277047
Cisplatin,HeLa,FOS,0.03028287844459976,0.5301280357731356
Cisplatin,HeLa,HIF1A,-0.5091771437800424,0.2894835022901641
Cisplatin,HeLa,VEGFA,0.39142001490582734,0.32364961380536167
Cisplatin,HeLa,GENE001,-0.7931194975080815,0.2208309416791922
Cisplatin,HeLa,GENE002,0.13293945274405217,0.45639228700467405
Cisplatin,HeLa,GENE003,-0.5736990579141735,0.27209987709455236
Cisplatin,HeLa,GENE004,-0.6910759698608261,0.23472535709086356
Cisplatin,HeLa,GENE005,-0.3183412418616644,0.36616158645875185
Cisplatin,HeLa,GENE006,0.39269974071524477,0.34756573206456076
Cisplatin,HeLa,GENE007,-0.3503614197375432,0.341846252344303
Cisplatin,HeLa,GENE008,-0.6679358222727946,0.2249517049605313
Cisplatin,HeLa,GENE009,0.22381799029392063,0.40018578802186466
Cisplatin,HeLa,GENE010,0.011776838755645485,0.5358717773304223
Cisplatin,HeLa,GENE011,0.028644840328318162,0.4903420847220897
Cisplatin,HeLa,GENE012,-0.028196028283207566,0.5063406350855788
Cisplatin,HeLa,GENE013,0.013820320821939125,0.5072744335149779
Cisplatin,HeLa,GENE014,-0.3430411447221608,0.3580509166817046
Cisplatin,HeLa,GENE015,-0.005658291692902433,0.5241801018321649
Cisplatin,HeLa,GENE016,-0.04262679893977443,0.48840902687114407
Cisplatin,HeLa,GENE017,1.0675134359694065,0.15965837121891796
Cisplatin,HeLa,GENE018,-0.3393194963337931,0.378447363088296
Cisplatin,HeLa,GENE019,0.4376216087883594,0.2992573750752833
Cisplatin,HeLa,GENE020,0.9804813117108572,0.19068668473770928
Cisplatin,HeLa,GENE021,0.5257780919052065,0.27944284950474413
Cisplatin,HeLa,GENE022,0.6983265829671708,0.2636261223502716
Cisplatin,HeLa,GENE023,-0.44162876969602466,0.3436759266974097
Cisplatin,HeLa,GENE024,-0.22647854476903764,0.41832544708971187
Cisplatin,HeLa,GENE025,0.33771163592063097,0.33795959115033736
Cisplatin,HeLa,GENE026,-0.06601600520735973,0.46630175648060435
Cisplatin,HeLa,GENE027,-0.47716600649339347,0.32788569037464177
Cisplatin,HeLa,GENE028,0.2703474139476974,0.40349235099311664
Cisplatin,HeLa,GENE029,0.33574485785338626,0.3363359134357939
Cisplatin,HeLa,GENE030,-0.1671928779484877,0.43653885555712296
Cisplatin,HeLa,GENE031,-0.5476187129559863,0.26969221559883727
Cisplatin,HeLa,GENE032,-0.24853230331409326,0.3967874569463155
Cisplatin,HeLa,GENE033,-0.21200646562607942,0.40836536366333004
Cisplatin,HeLa,GENE034,0.04391506529636937,0.5158525518647347
Cisplatin,HeLa,GENE035,-0.6229511750546111,0.2845076832571254
Cisplatin,HeLa,GENE036,-0.10483000634886451,0.4542111309163108
Cisplatin,HeLa,GENE037,-0.2832846520450451,0.37706458838741125
Cisplatin,HeLa,GENE038,0.2760892775286816,0.3835134361780401
Cisplatin,HeLa,GENE039,1.8458122505989023,0.06582551492891812
Cisplatin,HeLa,GENE040,0.07118164579546483,0.48486000084474234
Cisplatin,HeLa,GENE041,-0.7322846329808059,0.25706218789635843
Cisplatin,HeLa,GENE042,0.3106931154057385,0.37279516241865396
Cisplatin,HeLa,GENE043,-1.8103369742240207,0.06755794725591742
Cisplatin,HeLa,GENE044,-0.7985955252228449,0.22793153939792957
Cisplatin,HeLa,GENE045,-0.012972207689891421,0.5072537964051035
Cisplatin,HeLa,GENE046,-0.7152800142775046,0.24247559691701176
Cisplatin,HeLa,GENE047,0.29745497900714785,0.39471348652374266
Cisplatin,HeLa,GENE048,0.8319440177514006,0.20691358667642007
Cisplatin,HeLa,GENE049,0.20278699939541633,0.41820692475191146
Cisplatin,HeLa,GENE050,0.4689696862411369,0.31778888752224466
Cisplatin,HeLa,GENE051,0.2928387733803733,0.4007234111307406
Cisplatin,HeLa,GENE052,1.3760193481217533,0.13816264564119285
Cisplatin,HeLa,GENE053,-0.2620347013880439,0.39332138179545706
Cisplatin,HeLa,GENE054,-0.8436780875888561,0.20478977715830815
Cisplatin,HeLa,GENE055,0.1612294789025004,0.41500007159680813
Cisplatin,HeLa,GENE056,-1.2526265101361078,0.14875102949598146
Cisplatin,HeLa,GENE057,-0.6052793231527558,0.2698482029207255
Cisplatin,HeLa,GENE058,-0.19446406596975127,0.4082103733857754
Cisplatin,HeLa,GENE059,0.33334197919913555,0.36007530564252815
Cisplatin,HeLa,GENE060,-0.08966955971668485,0.4667755993002914
Cisplatin,HeLa,GENE061,-0.3323442865202881,0.34356312369730246
Cisplatin,HeLa,GENE062,-0.15917556885242728,0.4621578904433926
Cisplatin,HeLa,GENE063,2.56275742244235,0.06403570629163202
Cisplatin,HeLa,GENE064,0.0633692169954367,0.5076702866561269
Cisplatin,HeLa,GENE065,-0.1895398247436379,0.4223458271078073
Cisplatin,HeLa,GENE066,0.050565892680754856,0.5148027895537264
Cisplatin,HeLa,GENE067,0.3423641793181229,0.36525148809191826
Cisplatin,HeLa,GENE068,0.19802298220110812,0.3964498951300582
Cisplatin,HeLa,GENE069,0.799461057096038,0.21067895807277462
Cisplatin,HeLa,GENE070,0.12153914751898219,0.4389640828207926
Cisplatin,HeLa,GENE071,-1.7884242714899625,0.07605773070001152
Cisplatin,HeLa,GENE072,0.4119268532805212,0.332924736434183
Cisplatin,HeLa,GENE073,0.1548811762024217,0.4495761210097758
Cisplatin,HeLa,GENE074,0.3181460152822658,0.3568621486895073
Cisplatin,HeLa,GENE075,0.9949225047832919,0.17040720361703207
Cisplatin,HeLa,GENE076,0.2764449492860989,0.4001700552971995
Cisplatin,HeLa,GENE077,-0.5114699752696055,0.3149752129862684
Cisplatin,HeLa,GENE078,0.07902356092580848,0.5011492758189736
Cisplatin,HeLa,GENE079,0.36316803711968687,0.35383422440165513
Cisplatin,HeLa,GENE080,-0.4645583024008492,0.3230195687444831
Cisplatin,HeLa,GENE081,0.44464905964672974,0.3137425223181693
Cisplatin,HeLa,GENE082,-0.540083388057568,0.30322387595486205
Cisplatin,HeLa,GENE083,-0.3056131350726954,0.3556891317239838
Cisplatin,HeLa,GENE084,0.3127317700228308,0.3794356629183627
Cisplatin,HeLa,GENE085,1.02815050509626,0.1832205765782759
Cisplatin,HeLa,GENE086,0.9071752881948874,0.21109056122544417
Cisplatin,HeLa,GENE087,0.1648931131301481,0.4516852774772203
Cisplatin,HeLa,GENE088,-0.7749983130093357,0.2409169631110105
Cisplatin,HeLa,GENE089,-0.2880058431191906,0.3655364556172818
Cisplatin,HeLa,GENE090,-0.9827454806441064,0.17467647784421425
Cisplatin,HeLa,GENE091,-0.005785306384914313,0.5253172523762026
Cisplatin,HeLa,GENE092,0.8655984508196805,0.18247016957402273
Cisplatin,HeLa,GENE093,0.5491911646986585,0.2674221787714012
Cisplatin,HeLa,GENE094,-0.260107512947377,0.41007791121419174
Cisplatin,HeLa,GENE095,0.33812408861730775,0.3497161312520392
Cisplatin,HeLa,GENE096,-0.016894847790080103,0.5228760570017664
Cisplatin,HeLa,GENE097,-0.5522883143838266,0.2701253547338461
Cisplatin,HeLa,GENE098,0.13976958447140556,0.4693014417235517
Cisplatin,HeLa,GENE099,0.2879170801022415,0.40216771443771326
Cisplatin,HeLa,GENE100,-0.4653247822788681,0.2920400999262173
Cisplatin,HeLa,GENE101,-0.6847178058107143,0.23092834756597505
Cisplatin,HeLa,GENE102,-0.25005405401436276,0.37633437680081944
Cisplatin,HeLa,GENE103,0.6345228556769383,0.2673393673173468
Cisplatin,HeLa,GENE104,-0.9777127120791522,0.1662832354582477
Cisplatin,HeLa,GENE105,0.12606061505243316,0.47152859012282006
Cisplatin,HeLa,GENE106,-0.5774921000913332,0.2977661544607246
Cisplatin,HeLa,GENE107,0.08475987886830456,0.4928739526153707
Cisplatin,HeLa,GENE108,-0.0972190636178225,0.4643914780455226
Cisplatin,HeLa,GENE109,-1.2303093111113657,0.1265918971597421
Cisplatin,HeLa,GENE110,-0.19186477264246493,0.4463509714522107
Cisplatin,HeLa,GENE111,-1.176218722814739,0.13496237143509415
Cisplatin,HeLa,GENE112,0.22304703242535898,0.40269785381653234
Cisplatin,HeLa,GENE113,1.5222934926459888,0.08657125515988633
Cisplatin,HeLa,GENE114,-0.17039413810201373,0.41822863126051735
Cisplatin,HeLa,GENE115,-0.4867995321839695,0.2869476800462484
Cisplatin,HeLa,GENE116,0.5659370119480183,0.28240159395119213
Cisplatin,HeLa,GENE117,-0.3502734079162508,0.3594826080049343
Cisplatin,HeLa,GENE118,-0.43603438723373783,0.33329142361863234
Cisplatin,HeLa,GENE119,-0.0632447284612764,0.4861722237085545
Cisplatin,HeLa,GENE120,0.8536105924769296,0.21890024233643518
Cisplatin,HeLa,GENE121,-0.2052826610619048,0.42406327687226086
Cisplatin,HeLa,GENE122,-0.1811819779486743,0.4227719858903516
Cisplatin,HeLa,GENE123,-0.5032062515294387,0.2895956636612282
Cisplatin,HeLa,GENE124,1.1448659893187294,0.1561143063176322
Cisplatin,HeLa,GENE125,0.4520839573073124,0.29598049273625676
Cisplatin,HeLa,GENE126,-0.7140485643641713,0.25594047305613316
Cisplatin,HeLa,GENE127,0.4802965751354265,0.3106796777307655
Cisplatin,HeLa,GENE128,0.17678293218758404,0.4228643639153088
Cisplatin,HeLa,GENE129,0.24273086146228384,0.3833068736322815
Cisplatin,HeLa,GENE130,-0.7068293279339827,0.22055497998867313
Cisplatin,HeLa,GENE131,-0.154831386276673,0.4216718742555771
Cisplatin,HeLa,GENE132,0.1407715043559288,0.43487195584141153
Cisplatin,HeLa,GENE133,-0.747270779330685,0.2291115891371054
Cisplatin,HeLa,GENE134,0.030315687910235863,0.49601903862883245
Cisplatin,HeLa,GENE135,-0.9616847655594947,0.20668357008983854
Cisplatin,HeLa,GENE136,0.8472393918888432,0.21592306522309276
Cisplatin,HeLa,GENE137,-0.025322582694400603,0.5095629425035939
Cisplatin,HeLa,GENE138,0.033030672162391805,0.5146178086443304
Cisplatin,HeLa,GENE139,-0.8047525638289934,0.21335368028301366
Cisplatin,HeLa,GENE140,-0.44762592973441817,0.33751491320279103
Cisplatin,HeLa,GENE141,-0.2202746539461512,0.39265186800787666
Cisplatin,HeLa,GENE142,0.7733539751222595,0.2384379904149156
Cisplatin,HeLa,GENE143,-0.3855047268318372,0.33870609188958567
Cisplatin,HeLa,GENE144,-0.2868806391885341,0.375321883304275
Cisplatin,HeLa,GENE145,-0.3992766702036725,0.32789009263236296
Cisplatin,HeLa,GENE146,-0.4417054041015302,0.33995431713768764
Cisplatin,HeLa,GENE147,-0.18156390386453558,0.40360013472150086
Cisplatin,HeLa,GENE148,0.178642790029511,0.43651051366397187
Cisplatin,HeLa,GENE149,-0.022314611024907966,0.5045594362587602
Cisplatin,HeLa,GENE150,1.150814065046773,0.1693864917139856
Cisplatin,HeLa,GENE151,0.801278595340822,0.22054187877126866
Cisplatin,HeLa,GENE152,0.174039941849246,0.4076738714851197
Cisplatin,HeLa,GENE153,-0.6240379762949086,0.2792409165298438
Cisplatin,HeLa,GENE154,-0.15309256812388464,0.45358997687207625
Cisplatin,HeLa,GENE155,-0.20508111141559837,0.40371649265229964
Cisplatin,HeLa,GENE156,1.3669452137613174,0.12070518031049363
Cisplatin,HeLa,GENE157,0.6066335960042489,0.24553057114202753
Cisplatin,HeLa,GENE158,0.30356365192483853,0.38277281726097173
Cisplatin,HeLa,GENE159,0.19667325801322072,0.4056031733330398
Cisplatin,HeLa,GENE160,0.8095081229988152,0.21623373098326631
Cisplatin,K562,TP53,-1.7266770415938832,0.08599804301920479
Cisplatin,K562,EGFR,0.19227978031919274,0.40251590342228116
Cisplatin,K562,MYC,-0.4045388115066996,0.3199649450281874
Cisplatin,K562,BRAF,1.3648277002371532,0.13813256113106726
Cisplatin,K562,KRAS,-0.4201044872490881,0.3183722815942735
Cisplatin,K562,PIK3CA,0.42156450407404383,0.3326843395422655
Cisplatin,K562,PTEN,-0.23878784130185046,0.3900984071653232
Cisplatin,K562,MAPK1,-0.46992263060209116,0.3138185881395471
Cisplatin,K562,AKT1,0.6459241082207245,0.2799585011651638
Cisplatin,K562,STAT3,0.20969090477863278,0.4047991620654615
Cisplatin,K562,CDK1,-0.0966349416891667,0.47226889737398214
Cisplatin,K562,CDKN1A,0.740115162352028,0.20876514794047238
Cisplatin,K562,RB1,1.893415216026166,0.07515505837629911
Cisplatin,K562,NFkB1,0.3235019861802945,0.34440215920139144
Cisplatin,K562,ERBB2,0.39521008488151094,0.35594703783150683
Cisplatin,K562,MTOR,1.504799736611235,0.09359402954820897
Cisplatin,K562,JUN,-1.0080944065688113,0.1697520599323113
Cisplatin,K562,FOS,0.6156877623646917,0.2880722993180118
Cisplatin,K562,HIF1A,-0.6461093971988199,0.27094076553728874
Cisplatin,K562,VEGFA,0.16488892914431963,0.4135601874688816
Cisplatin,K562,GENE001,-0.653444530641323,0.2406033391695089
Cisplatin,K562,GENE002,-0.2496813208719895,0.4044914858638069
Cisplatin,K562,GENE003,-0.4976521915246666,0.30014967674102166
Cisplatin,K562,GENE004,-0.7127295422954876,0.2243812126173354
Cisplatin,K562,GENE005,-0.5688135101540536,0.3023152980710128
Cisplatin,K562,GENE006,0.29849046531335327,0.3689943093674058
Cisplatin,K562,GENE007,-0.07641637493515976,0.4663941547082454
Cisplatin,K562,GENE008,-0.7568160961774946,0.23250118723654364
Cisplatin,K562,GENE009,-0.24508282510200366,0.379246860593072
Cisplatin,K562,GENE010,0.32156696233823945,0.3487607313549834
Cisplatin,K562,GENE011,-1.3269518932941093,0.10479547295088722
Cisplatin,K562,GENE012,0.05353029477721847,0.5071631934667504
Cisplatin,K562,GENE013,-2.298249702713747,0.03748406066155778
Cisplatin,K562,GENE014,0.0028136026222049743,0.5015128237136951
Cisplatin,K562,GENE015,0.23012794465886582,0.4173147297571769
Cisplatin,K562,GENE016,-1.638279517504997,0.10771780635316867
Cisplatin,K562,GENE017,1.930585972559912,0.08716734196018794
Cisplatin,K562,GENE018,-0.6682104635020424,0.23704009898856046
Cisplatin,K562,GENE019,-0.9792326827016687,0.16567602899211767
Cisplatin,K562,GENE020,0.14630362075280168,0.46797117190359644
Cisplatin,K562,GENE021,-0.05594004953459061,0.47437662726794916
Cisplatin,K562,GENE022,0.42479093373617977,0.3367184900420951
Cisplatin,K562,GENE023,-0.3546750191508317,0.3457619969643783
Cisplatin,K562,GENE024,-0.2613917364984596,0.39187252945009104
Cisplatin,K562,GENE025,0.07868972217853072,0.4557141927015098
Cisplatin,K562,GENE026,-0.44151729361368364,0.3389486956298365
Cisplatin,K562,GENE027,0.09541764890362847,0.4692329140556919
Cisplatin,K562,GENE028,0.1722488932516845,0.419377149811446
Cisplatin,K562,GENE029,0.07778517840012336,0.46336755044470535
Cisplatin,K562,GENE030,0.04397504763757381,0.4975901548374084
Cisplatin,K562,GENE031,-0.5343140153232709,0.28362401986788377
Cisplatin,K562,GENE032,-0.6890236613769252,0.26630704644615394
Cisplatin,K562,GENE033,-0.02587661964635653,0.5322869817611605
Cisplatin,K562,GENE034,-0.852746721922447,0.20350702048657288
Cisplatin,K562,GENE035,-0.9209197872871396,0.1872498323727272
Cisplatin,K562,GENE036,-0.2677031293724853,0.37514946040416497
Cisplatin,K562,GENE037,-0.4504959487854615,0.3324201440473412
Cisplatin,K562,GENE038,0.19045441682080147,0.4249705229117195
Cisplatin,K562,GENE039,-0.02703892465024686,0.4938094125130796
Cisplatin,K562,GENE040,0.16924390105213666,0.42540224558871065
Cisplatin,K562,GENE041,0.41738121734504335,0.34192277355498857
Cisplatin,K562,GENE042,2.263416724011249,0.07967451537546219
